station,date,to_date,pm25,pm10,no2,so2,co,ozone
LUCKNOW,27-03-2025 00:00,28-03-2025 00:00,78.93,153.45,26.13,5.12,0.46,25.23
LUCKNOW,28-03-2025 00:00,29-03-2025 00:00,71.26,144.74,29.05,6.5,0.5,24.94
LUCKNOW,29-03-2025 00:00,30-03-2025 00:00,56.49,122.12,30.26,5.14,0.54,24.9
LUCKNOW,30-03-2025 00:00,31-03-2025 00:00,59.83,124.59,29.97,18.49,0.55,23.26
LUCKNOW,31-03-2025 00:00,01-04-2025 00:00,50.27,95.87,30.12,10.84,0.51,25.36
LUCKNOW,01-04-2025 00:00,02-04-2025 00:00,51.24,268.89,29.62,16.15,0.6,18.69
LUCKNOW,02-04-2025 00:00,03-04-2025 00:00,70.88,272.67,30.05,12.84,0.61,24.89
LUCKNOW,03-04-2025 00:00,04-04-2025 00:00,88.73,272.67,30.21,9.8,0.5,24.9
LUCKNOW,04-04-2025 00:00,05-04-2025 00:00,78.43,272.67,30.3,10.53,0.47,24.88
LUCKNOW,05-04-2025 00:00,06-04-2025 00:00,70.71,272.67,30.29,8.06,0.45,24.91
LUCKNOW,06-04-2025 00:00,07-04-2025 00:00,66.67,259.34,29.16,6.7,0.47,26.08
LUCKNOW,07-04-2025 00:00,08-04-2025 00:00,98.63,275.12,29.97,6.26,0.55,25.94
LUCKNOW,08-04-2025 00:00,09-04-2025 00:00,93.95,272.67,30.34,5.29,0.47,24.87
LUCKNOW,09-04-2025 00:00,10-04-2025 00:00,93.0,272.67,30.07,4.58,0.44,24.89
LUCKNOW,10-04-2025 00:00,11-04-2025 00:00,62.52,268.84,30.29,5.32,0.5,24.95
LUCKNOW,11-04-2025 00:00,12-04-2025 00:00,46.82,172.67,30.18,5.59,0.49,24.9
LUCKNOW,12-04-2025 00:00,13-04-2025 00:00,47.29,150.51,30.13,4.79,0.48,24.88
LUCKNOW,13-04-2025 00:00,14-04-2025 00:00,39.38,139.12,30.13,3.7,0.48,24.92
LUCKNOW,14-04-2025 00:00,15-04-2025 00:00,45.95,133.64,30.24,6.4,0.56,25.03
LUCKNOW,15-04-2025 00:00,16-04-2025 00:00,66.21,186.73,30.24,4.54,0.5,24.91
LUCKNOW,16-04-2025 00:00,17-04-2025 00:00,66.58,226.44,30.32,5.18,0.48,24.89
LUCKNOW,17-04-2025 00:00,18-04-2025 00:00,68.97,192.67,30.13,5.27,0.45,24.87
LUCKNOW,18-04-2025 00:00,19-04-2025 00:00,62.43,191.96,30.03,5.69,0.43,24.5
LUCKNOW,19-04-2025 00:00,20-04-2025 00:00,49.19,192.67,30.29,4.97,0.5,24.89
LUCKNOW,20-04-2025 00:00,21-04-2025 00:00,54.24,193.34,30.3,5.2,0.49,24.28
LUCKNOW,21-04-2025 00:00,22-04-2025 00:00,78.88,198.14,30.14,5.57,0.52,24.89
LUCKNOW,22-04-2025 00:00,23-04-2025 00:00,89.72,202.69,30.25,5.81,0.45,24.82
LUCKNOW,23-04-2025 00:00,24-04-2025 00:00,78.51,198.14,30.15,4.72,0.61,24.9
LUCKNOW,24-04-2025 00:00,25-04-2025 00:00,71.63,193.17,30.36,6.41,0.5,25.14
LUCKNOW,25-04-2025 00:00,26-04-2025 00:00,73.73,192.67,30.09,7.71,0.48,24.9
LUCKNOW,26-04-2025 00:00,27-04-2025 00:00,75.77,192.67,30.23,11.73,0.52,24.85
LUCKNOW,27-04-2025 00:00,28-04-2025 00:00,88.93,196.71,30.26,6.32,0.52,24.93
LUCKNOW,28-04-2025 00:00,29-04-2025 00:00,83.11,197.92,30.23,3.77,0.45,25.01
LUCKNOW,29-04-2025 00:00,30-04-2025 00:00,59.45,196.58,29.41,4.45,0.46,20.39
LUCKNOW,30-04-2025 00:00,01-05-2025 00:00,61.6,186.77,29.98,5.15,0.53,25.06
LUCKNOW,01-05-2025 00:00,02-05-2025 00:00,64.8,197.45,30.18,4.74,0.54,24.9
LUCKNOW,02-05-2025 00:00,03-05-2025 00:00,65.58,185.52,30.04,4.49,0.54,25.18
LUCKNOW,03-05-2025 00:00,04-05-2025 00:00,63.41,182.67,30.2,4.9,0.44,24.88
LUCKNOW,04-05-2025 00:00,05-05-2025 00:00,69.58,197.32,30.29,4.12,0.51,25.07
LUCKNOW,05-05-2025 00:00,06-05-2025 00:00,54.75,182.54,30.3,5.07,0.59,25.43
LUCKNOW,06-05-2025 00:00,07-05-2025 00:00,54.5,199.48,40.17,5.27,0.52,24.34
LUCKNOW,07-05-2025 00:00,08-05-2025 00:00,58.02,197.5,47.86,6.48,0.53,25.18
LUCKNOW,08-05-2025 00:00,09-05-2025 00:00,52.41,222.19,39.36,5.71,0.39,23.76
LUCKNOW,09-05-2025 00:00,10-05-2025 00:00,69.4,247.28,30.24,5.46,0.92,19.13
LUCKNOW,10-05-2025 00:00,11-05-2025 00:00,51.69,180.52,30.38,5.59,0.55,25.69
LUCKNOW,11-05-2025 00:00,12-05-2025 00:00,48.68,182.67,30.1,6.87,0.68,24.88
LUCKNOW,12-05-2025 00:00,13-05-2025 00:00,53.72,182.72,30.29,6.69,0.48,25.28
LUCKNOW,13-05-2025 00:00,14-05-2025 00:00,60.39,182.17,30.19,6.37,0.53,24.9
LUCKNOW,14-05-2025 00:00,15-05-2025 00:00,68.1,167.37,29.75,6.11,0.46,27.07
LUCKNOW,15-05-2025 00:00,16-05-2025 00:00,93.16,213.79,30.58,7.87,0.63,31.46
LUCKNOW,16-05-2025 00:00,17-05-2025 00:00,109.54,206.18,30.26,5.26,0.6,24.86
LUCKNOW,17-05-2025 00:00,18-05-2025 00:00,83.55,193.14,30.12,5.41,0.5,24.91
LUCKNOW,18-05-2025 00:00,19-05-2025 00:00,60.64,188.09,30.13,6.12,0.47,24.99
LUCKNOW,19-05-2025 00:00,20-05-2025 00:00,57.35,207.67,30.18,6.09,0.47,24.89
LUCKNOW,20-05-2025 00:00,21-05-2025 00:00,49.57,207.44,30.18,5.84,0.57,24.95
LUCKNOW,21-05-2025 00:00,22-05-2025 00:00,54.99,202.67,30.13,5.19,0.53,24.89
LUCKNOW,22-05-2025 00:00,23-05-2025 00:00,33.28,187.21,30.24,5.01,0.47,24.97
LUCKNOW,23-05-2025 00:00,24-05-2025 00:00,44.46,148.64,30.17,5.52,0.47,25.14
LUCKNOW,24-05-2025 00:00,25-05-2025 00:00,57.18,88.29,30.12,5.21,0.51,25.15
LUCKNOW,25-05-2025 00:00,26-05-2025 00:00,41.35,83.46,28.19,3.47,0.56,16.01
LUCKNOW,26-05-2025 00:00,27-05-2025 00:00,43.27,147.87,28.97,6.27,0.6,12.77
LUCKNOW,27-05-2025 00:00,28-05-2025 00:00,43.09,117.89,30.06,5.84,0.47,24.86
LUCKNOW,28-05-2025 00:00,29-05-2025 00:00,36.74,117.89,30.06,5.12,0.54,24.88
LUCKNOW,29-05-2025 00:00,30-05-2025 00:00,40.55,117.89,30.12,5.75,0.46,24.9
LUCKNOW,30-05-2025 00:00,31-05-2025 00:00,43.09,121.19,30.23,6.2,0.57,24.86
LUCKNOW,31-05-2025 00:00,01-06-2025 00:00,63.3,117.89,30.19,4.89,0.46,24.94
LUCKNOW,01-06-2025 00:00,02-06-2025 00:00,57.04,117.99,30.21,4.0,0.55,24.45
LUCKNOW,02-06-2025 00:00,03-06-2025 00:00,64.65,121.94,30.21,5.82,0.58,24.9
LUCKNOW,03-06-2025 00:00,04-06-2025 00:00,52.47,113.54,30.85,4.18,0.56,27.65
LUCKNOW,04-06-2025 00:00,05-06-2025 00:00,55.53,110.67,31.91,5.83,0.51,29.88
LUCKNOW,05-06-2025 00:00,06-06-2025 00:00,46.99,112.46,31.13,6.3,0.44,25.36
LUCKNOW,06-06-2025 00:00,07-06-2025 00:00,56.83,110.05,32.07,5.7,0.61,30.5
LUCKNOW,07-06-2025 00:00,08-06-2025 00:00,74.35,112.23,32.05,7.9,0.66,30.42
LUCKNOW,08-06-2025 00:00,09-06-2025 00:00,66.84,121.71,31.95,5.25,0.55,30.27
LUCKNOW,09-06-2025 00:00,10-06-2025 00:00,80.11,133.05,32.07,5.35,0.49,30.58
LUCKNOW,10-06-2025 00:00,11-06-2025 00:00,80.49,133.09,32.17,5.32,0.47,30.37
LUCKNOW,11-06-2025 00:00,12-06-2025 00:00,72.78,134.05,32.03,4.58,0.48,30.82
LUCKNOW,12-06-2025 00:00,13-06-2025 00:00,66.97,133.04,32.07,7.72,0.64,30.35
LUCKNOW,13-06-2025 00:00,14-06-2025 00:00,55.3,133.26,31.96,3.99,0.55,31.32
LUCKNOW,14-06-2025 00:00,15-06-2025 00:00,53.72,129.65,32.09,5.55,0.5,31.38
LUCKNOW,15-06-2025 00:00,16-06-2025 00:00,41.93,129.71,31.87,4.56,0.53,31.43
LUCKNOW,16-06-2025 00:00,17-06-2025 00:00,44.39,129.68,32.04,5.55,0.47,31.46
LUCKNOW,17-06-2025 00:00,18-06-2025 00:00,45.72,116.68,32.03,4.51,0.49,31.39
LUCKNOW,18-06-2025 00:00,19-06-2025 00:00,28.04,114.08,27.15,3.69,0.44,27.34
LUCKNOW,19-06-2025 00:00,20-06-2025 00:00,52.01,108.33,32.01,5.6,0.51,31.46
LUCKNOW,20-06-2025 00:00,21-06-2025 00:00,19.86,65.2,32.13,3.72,0.45,31.44
LUCKNOW,21-06-2025 00:00,22-06-2025 00:00,26.42,46.08,31.97,5.56,0.47,31.28
LUCKNOW,22-06-2025 00:00,23-06-2025 00:00,30.41,80.49,32.19,5.41,0.54,31.9
LUCKNOW,23-06-2025 00:00,24-06-2025 00:00,35.7,81.98,32.05,5.33,0.4,31.42
LUCKNOW,24-06-2025 00:00,25-06-2025 00:00,41.56,83.88,31.99,4.58,0.47,31.4
LUCKNOW,25-06-2025 00:00,26-06-2025 00:00,42.55,82.57,31.96,6.15,0.56,31.38
LUCKNOW,26-06-2025 00:00,27-06-2025 00:00,32.13,87.1,31.82,4.9,0.39,31.58
LUCKNOW,27-06-2025 00:00,28-06-2025 00:00,39.94,86.72,31.92,5.78,0.6,31.38
LUCKNOW,28-06-2025 00:00,29-06-2025 00:00,35.5,87.35,31.92,5.55,0.51,31.01
LUCKNOW,29-06-2025 00:00,30-06-2025 00:00,22.26,84.58,32.23,4.36,0.51,31.6
LUCKNOW,30-06-2025 00:00,01-07-2025 00:00,25.23,58.09,30.33,6.79,0.48,27.76
LUCKNOW,01-07-2025 00:00,02-07-2025 00:00,20.31,44.96,32.06,4.83,0.65,31.79
LUCKNOW,02-07-2025 00:00,03-07-2025 00:00,26.65,45.29,31.96,4.8,0.52,31.6
LUCKNOW,03-07-2025 00:00,04-07-2025 00:00,23.49,42.1,32.0,4.85,0.51,31.39
LUCKNOW,04-07-2025 00:00,05-07-2025 00:00,24.73,45.21,32.03,4.37,0.51,30.27
LUCKNOW,05-07-2025 00:00,06-07-2025 00:00,22.56,52.72,32.13,3.52,0.57,25.54
LUCKNOW,06-07-2025 00:00,07-07-2025 00:00,17.48,52.51,32.03,3.44,0.41,25.52
LUCKNOW,07-07-2025 00:00,08-07-2025 00:00,22.18,47.78,31.86,6.22,0.57,24.85
LUCKNOW,08-07-2025 00:00,09-07-2025 00:00,24.71,44.1,32.11,5.58,0.49,25.41
LUCKNOW,09-07-2025 00:00,10-07-2025 00:00,22.37,40.61,31.98,4.79,0.52,25.35
LUCKNOW,10-07-2025 00:00,11-07-2025 00:00,22.42,40.25,32.07,5.12,0.57,25.17
LUCKNOW,11-07-2025 00:00,12-07-2025 00:00,14.19,25.69,32.58,5.07,0.77,25.52
LUCKNOW,12-07-2025 00:00,13-07-2025 00:00,19.6,61.04,31.8,5.36,0.52,25.3
LUCKNOW,13-07-2025 00:00,14-07-2025 00:00,25.68,62.98,31.82,3.94,0.48,25.17
LUCKNOW,14-07-2025 00:00,15-07-2025 00:00,22.65,67.01,31.9,6.47,0.53,22.72
LUCKNOW,15-07-2025 00:00,16-07-2025 00:00,25.27,62.43,32.05,5.63,0.63,25.42
LUCKNOW,16-07-2025 00:00,17-07-2025 00:00,16.34,62.49,32.07,6.7,0.66,25.47
LUCKNOW,17-07-2025 00:00,18-07-2025 00:00,20.96,58.29,32.15,4.67,0.56,25.48
LUCKNOW,18-07-2025 00:00,19-07-2025 00:00,29.26,54.08,32.05,5.13,0.52,25.42
LUCKNOW,19-07-2025 00:00,20-07-2025 00:00,22.83,54.08,31.99,3.24,0.56,25.35
LUCKNOW,20-07-2025 00:00,21-07-2025 00:00,27.07,54.08,31.9,4.53,0.52,25.42
LUCKNOW,21-07-2025 00:00,22-07-2025 00:00,28.2,54.39,31.64,4.55,0.4,23.12
LUCKNOW,22-07-2025 00:00,23-07-2025 00:00,28.71,54.28,31.95,4.9,0.48,25.4
LUCKNOW,23-07-2025 00:00,24-07-2025 00:00,27.52,56.68,31.89,5.84,0.55,25.14
LUCKNOW,24-07-2025 00:00,25-07-2025 00:00,25.88,43.86,32.06,4.53,0.48,25.49
LUCKNOW,25-07-2025 00:00,26-07-2025 00:00,23.37,44.13,31.99,6.28,0.6,25.47
LUCKNOW,26-07-2025 00:00,27-07-2025 00:00,19.51,44.08,31.93,6.03,0.47,25.41
LUCKNOW,27-07-2025 00:00,28-07-2025 00:00,18.46,44.08,32.13,4.82,0.43,25.48
LUCKNOW,28-07-2025 00:00,29-07-2025 00:00,25.79,44.22,32.11,5.35,0.48,25.48
LUCKNOW,29-07-2025 00:00,30-07-2025 00:00,19.16,46.5,31.99,7.03,0.62,25.58
LUCKNOW,30-07-2025 00:00,31-07-2025 00:00,21.49,46.11,32.05,5.21,0.53,25.4
LUCKNOW,31-07-2025 00:00,01-08-2025 00:00,28.09,46.47,29.98,4.34,0.51,22.57
LUCKNOW,01-08-2025 00:00,02-08-2025 00:00,25.56,46.12,32.03,1.52,0.45,25.4
LUCKNOW,02-08-2025 00:00,03-08-2025 00:00,21.75,45.06,31.92,6.09,0.65,25.37
LUCKNOW,03-08-2025 00:00,04-08-2025 00:00,18.11,45.07,31.97,1.0,0.49,25.4
LUCKNOW,04-08-2025 00:00,05-08-2025 00:00,12.25,45.08,31.92,1.79,0.58,25.44
LUCKNOW,05-08-2025 00:00,06-08-2025 00:00,20.18,45.07,31.96,1.43,0.46,25.19
LUCKNOW,06-08-2025 00:00,07-08-2025 00:00,15.47,45.9,31.94,4.9,0.57,25.32
LUCKNOW,07-08-2025 00:00,08-08-2025 00:00,21.31,45.08,32.02,1.95,0.52,25.51
LUCKNOW,08-08-2025 00:00,09-08-2025 00:00,16.59,40.43,32.0,2.19,0.56,25.19
LUCKNOW,09-08-2025 00:00,10-08-2025 00:00,15.65,39.71,32.08,1.34,0.51,25.71
LUCKNOW,10-08-2025 00:00,11-08-2025 00:00,14.92,39.72,32.1,1.58,0.51,25.62
LUCKNOW,11-08-2025 00:00,12-08-2025 00:00,17.31,39.46,31.97,4.22,0.52,25.17
LUCKNOW,12-08-2025 00:00,13-08-2025 00:00,13.9,34.82,31.47,3.1,0.43,23.85
LUCKNOW,13-08-2025 00:00,14-08-2025 00:00,25.22,42.07,32.03,6.84,0.56,24.88
LUCKNOW,14-08-2025 00:00,15-08-2025 00:00,18.5,41.67,31.96,5.59,0.6,25.44
LUCKNOW,15-08-2025 00:00,16-08-2025 00:00,17.48,40.47,31.21,6.72,0.82,22.92
LUCKNOW,16-08-2025 00:00,17-08-2025 00:00,28.88,41.51,32.04,7.93,0.66,25.49
LUCKNOW,17-08-2025 00:00,18-08-2025 00:00,22.5,39.61,32.01,4.3,0.5,25.46
LUCKNOW,18-08-2025 00:00,19-08-2025 00:00,24.26,41.7,31.95,7.65,0.72,25.52
LUCKNOW,19-08-2025 00:00,20-08-2025 00:00,27.54,43.33,32.21,5.41,0.53,25.37
LUCKNOW,20-08-2025 00:00,21-08-2025 00:00,27.74,55.64,32.0,7.09,0.53,25.56
LUCKNOW,21-08-2025 00:00,22-08-2025 00:00,27.61,54.51,31.9,16.51,0.54,25.56
LUCKNOW,22-08-2025 00:00,23-08-2025 00:00,24.11,54.75,31.91,9.0,0.5,25.5
LUCKNOW,23-08-2025 00:00,24-08-2025 00:00,24.64,53.02,31.84,9.58,0.44,25.15
LUCKNOW,24-08-2025 00:00,25-08-2025 00:00,14.17,54.67,32.07,7.93,0.75,25.58
LUCKNOW,25-08-2025 00:00,26-08-2025 00:00,17.09,54.44,31.62,7.05,0.56,24.27
LUCKNOW,26-08-2025 00:00,27-08-2025 00:00,30.2,53.02,32.01,6.46,0.55,25.33
LUCKNOW,27-08-2025 00:00,28-08-2025 00:00,29.59,55.97,32.11,4.63,0.63,25.55
LUCKNOW,28-08-2025 00:00,29-08-2025 00:00,31.0,54.67,32.1,5.38,0.54,25.36
LUCKNOW,29-08-2025 00:00,30-08-2025 00:00,28.03,65.16,32.09,6.15,0.42,25.38
LUCKNOW,30-08-2025 00:00,31-08-2025 00:00,23.99,66.88,32.0,5.49,0.52,25.17
LUCKNOW,31-08-2025 00:00,01-09-2025 00:00,15.31,67.73,31.85,4.61,0.43,24.8
LUCKNOW,01-09-2025 00:00,02-09-2025 00:00,16.41,61.34,31.63,6.74,0.67,18.99
LUCKNOW,02-09-2025 00:00,03-09-2025 00:00,18.09,52.97,32.31,6.64,0.5,25.5
LUCKNOW,03-09-2025 00:00,04-09-2025 00:00,15.64,52.85,31.96,5.27,0.56,25.49
LUCKNOW,04-09-2025 00:00,05-09-2025 00:00,19.32,52.84,31.99,5.55,0.53,25.33
LUCKNOW,05-09-2025 00:00,06-09-2025 00:00,15.9,63.16,31.71,3.35,0.62,24.52
LUCKNOW,06-09-2025 00:00,07-09-2025 00:00,20.79,45.3,32.07,4.7,0.44,25.5
LUCKNOW,07-09-2025 00:00,08-09-2025 00:00,14.47,40.74,31.99,4.65,0.48,25.54
LUCKNOW,08-09-2025 00:00,09-09-2025 00:00,14.13,36.73,32.18,5.72,0.58,25.35
LUCKNOW,09-09-2025 00:00,10-09-2025 00:00,13.02,33.83,32.07,6.54,0.5,25.46
LUCKNOW,10-09-2025 00:00,11-09-2025 00:00,12.87,44.8,32.02,8.37,0.61,25.53
LUCKNOW,11-09-2025 00:00,12-09-2025 00:00,16.85,54.4,31.98,6.82,0.51,25.58
LUCKNOW,12-09-2025 00:00,13-09-2025 00:00,15.3,61.13,31.88,10.25,0.54,25.11
LUCKNOW,13-09-2025 00:00,14-09-2025 00:00,17.83,64.75,32.15,7.83,0.6,25.22
LUCKNOW,14-09-2025 00:00,15-09-2025 00:00,17.24,52.84,32.07,15.64,0.63,25.44
LUCKNOW,15-09-2025 00:00,16-09-2025 00:00,27.38,53.45,31.93,10.05,0.54,25.52
LUCKNOW,16-09-2025 00:00,17-09-2025 00:00,18.16,46.27,31.38,8.03,0.63,22.66
LUCKNOW,17-09-2025 00:00,18-09-2025 00:00,15.93,37.4,32.39,4.67,0.43,24.35
LUCKNOW,18-09-2025 00:00,19-09-2025 00:00,23.32,46.22,31.66,5.89,0.54,24.18
LUCKNOW,19-09-2025 00:00,20-09-2025 00:00,20.3,36.41,33.7,4.03,0.51,30.62
LUCKNOW,20-09-2025 00:00,21-09-2025 00:00,29.84,37.73,30.69,6.18,0.44,16.27
LUCKNOW,21-09-2025 00:00,22-09-2025 00:00,36.1,63.45,32.07,6.06,0.54,24.99
LUCKNOW,22-09-2025 00:00,23-09-2025 00:00,46.97,71.71,32.16,4.16,0.49,26.6
LUCKNOW,23-09-2025 00:00,24-09-2025 00:00,52.82,77.45,31.5,6.09,0.5,22.92
LUCKNOW,24-09-2025 00:00,25-09-2025 00:00,58.06,87.67,37.05,4.81,0.59,30.11
LUCKNOW,25-09-2025 00:00,26-09-2025 00:00,39.79,53.2,45.54,6.58,1.01,25.49
LUCKNOW,26-09-2025 00:00,27-09-2025 00:00,45.69,92.7,43.25,5.94,0.8,25.32
LUCKNOW,27-09-2025 00:00,28-09-2025 00:00,42.58,134.66,39.82,6.93,0.9,25.51
LUCKNOW,28-09-2025 00:00,29-09-2025 00:00,27.5,58.04,37.7,3.7,0.81,25.53
LUCKNOW,29-09-2025 00:00,30-09-2025 00:00,42.55,96.87,40.51,6.71,0.77,25.25
LUCKNOW,30-09-2025 00:00,01-10-2025 00:00,35.65,61.75,38.64,4.49,0.86,24.61
LUCKNOW,01-10-2025 00:00,02-10-2025 00:00,29.44,82.69,38.32,8.58,0.91,25.52
LUCKNOW,02-10-2025 00:00,03-10-2025 00:00,25.05,81.38,36.51,7.87,1.23,25.39
LUCKNOW,03-10-2025 00:00,04-10-2025 00:00,25.94,65.53,37.13,9.08,1.21,25.45
LUCKNOW,04-10-2025 00:00,05-10-2025 00:00,15.71,37.06,36.53,9.63,1.3,25.57
LUCKNOW,05-10-2025 00:00,06-10-2025 00:00,32.51,64.11,39.25,7.96,1.28,25.51
LUCKNOW,06-10-2025 00:00,07-10-2025 00:00,56.32,113.84,38.56,9.7,1.22,25.29
LUCKNOW,07-10-2025 00:00,08-10-2025 00:00,27.85,68.45,40.01,7.27,1.22,25.7
LUCKNOW,08-10-2025 00:00,09-10-2025 00:00,32.31,78.48,47.71,8.26,1.17,25.79
LUCKNOW,09-10-2025 00:00,10-10-2025 00:00,51.88,102.84,45.54,8.44,1.09,24.89
LUCKNOW,10-10-2025 00:00,11-10-2025 00:00,50.0,109.86,45.26,7.28,1.12,25.5
LUCKNOW,11-10-2025 00:00,12-10-2025 00:00,56.44,106.6,45.03,7.8,1.09,23.6
LUCKNOW,12-10-2025 00:00,13-10-2025 00:00,67.43,124.92,46.41,8.69,1.08,25.6
LUCKNOW,13-10-2025 00:00,14-10-2025 00:00,74.76,136.65,46.43,8.48,1.09,26.31
LUCKNOW,14-10-2025 00:00,15-10-2025 00:00,75.57,124.77,35.59,5.32,0.96,30.35
LUCKNOW,15-10-2025 00:00,16-10-2025 00:00,69.97,132.11,24.62,4.74,0.9,25.4
LUCKNOW,16-10-2025 00:00,17-10-2025 00:00,82.62,144.2,18.25,4.77,0.95,25.67
LUCKNOW,17-10-2025 00:00,18-10-2025 00:00,91.29,157.98,19.07,5.93,0.89,25.44
LUCKNOW,18-10-2025 00:00,19-10-2025 00:00,90.08,153.91,18.78,5.88,0.89,25.46
LUCKNOW,19-10-2025 00:00,20-10-2025 00:00,88.19,156.88,17.72,5.72,0.92,25.46
LUCKNOW,20-10-2025 00:00,21-10-2025 00:00,114.31,179.62,17.11,6.74,0.95,25.45
LUCKNOW,21-10-2025 00:00,22-10-2025 00:00,248.44,310.24,27.53,5.69,1.48,25.55
LUCKNOW,22-10-2025 00:00,23-10-2025 00:00,95.79,206.71,47.0,7.59,1.57,25.56
LUCKNOW,23-10-2025 00:00,24-10-2025 00:00,104.18,225.78,46.38,4.39,1.53,25.23
LUCKNOW,24-10-2025 00:00,25-10-2025 00:00,94.59,215.43,46.14,4.29,1.55,25.72
LUCKNOW,25-10-2025 00:00,26-10-2025 00:00,87.98,203.86,44.95,5.03,1.54,25.4
LUCKNOW,26-10-2025 00:00,27-10-2025 00:00,86.69,205.36,44.66,5.98,1.51,25.42
LUCKNOW,27-10-2025 00:00,28-10-2025 00:00,94.25,217.39,45.11,4.7,1.5,25.61
LUCKNOW,28-10-2025 00:00,29-10-2025 00:00,51.96,132.04,45.07,5.71,1.51,25.36
LUCKNOW,29-10-2025 00:00,30-10-2025 00:00,33.33,78.55,48.96,4.19,1.08,23.67
LUCKNOW,30-10-2025 00:00,31-10-2025 00:00,39.26,77.06,56.2,6.49,0.62,25.42
LUCKNOW,31-10-2025 00:00,01-11-2025 00:00,16.8,41.69,41.37,5.05,0.51,25.65
LUCKNOW,01-11-2025 00:00,02-11-2025 00:00,40.18,88.07,35.65,5.19,0.49,25.42
LUCKNOW,02-11-2025 00:00,03-11-2025 00:00,76.57,128.65,34.65,5.09,0.53,25.48
LUCKNOW,03-11-2025 00:00,04-11-2025 00:00,106.99,160.86,35.78,5.03,0.52,24.63
LUCKNOW,04-11-2025 00:00,05-11-2025 00:00,94.69,173.97,33.86,6.36,0.6,25.18
LUCKNOW,05-11-2025 00:00,06-11-2025 00:00,130.08,191.0,23.92,6.14,0.54,24.83
LUCKNOW,06-11-2025 00:00,07-11-2025 00:00,75.88,131.11,27.78,4.47,0.5,25.5
LUCKNOW,07-11-2025 00:00,08-11-2025 00:00,84.11,153.09,37.23,5.45,0.52,25.19
LUCKNOW,08-11-2025 00:00,09-11-2025 00:00,112.86,190.56,38.13,5.63,0.49,25.47
LUCKNOW,09-11-2025 00:00,10-11-2025 00:00,117.47,205.51,42.08,3.52,0.65,23.36
LUCKNOW,10-11-2025 00:00,11-11-2025 00:00,113.47,175.87,37.64,5.96,0.51,24.98
LUCKNOW,11-11-2025 00:00,12-11-2025 00:00,99.42,173.64,40.93,5.35,0.37,25.6
LUCKNOW,12-11-2025 00:00,13-11-2025 00:00,119.95,178.37,43.41,5.2,0.51,25.53
LUCKNOW,13-11-2025 00:00,14-11-2025 00:00,122.28,185.21,44.7,4.98,0.64,25.38
LUCKNOW,14-11-2025 00:00,15-11-2025 00:00,127.31,195.81,45.19,6.72,0.57,25.1
LUCKNOW,15-11-2025 00:00,16-11-2025 00:00,90.25,170.73,45.99,4.44,0.65,25.43
LUCKNOW,16-11-2025 00:00,17-11-2025 00:00,92.52,293.97,44.42,9.57,0.61,25.62
LUCKNOW,17-11-2025 00:00,18-11-2025 00:00,79.48,205.23,38.46,5.41,0.54,25.36
LUCKNOW,18-11-2025 00:00,19-11-2025 00:00,78.01,168.11,39.04,4.6,0.45,25.45
LUCKNOW,19-11-2025 00:00,20-11-2025 00:00,122.3,187.41,44.98,5.73,0.64,25.2
LUCKNOW,20-11-2025 00:00,21-11-2025 00:00,101.27,203.53,35.8,5.05,0.42,25.16
LUCKNOW,21-11-2025 00:00,22-11-2025 00:00,86.83,160.6,39.23,9.45,0.53,25.48
LUCKNOW,22-11-2025 00:00,23-11-2025 00:00,84.14,235.6,31.26,7.56,0.48,25.4
LUCKNOW,23-11-2025 00:00,24-11-2025 00:00,82.1,199.2,37.4,6.4,0.56,25.6
LUCKNOW,24-11-2025 00:00,25-11-2025 00:00,94.83,204.52,44.16,9.02,0.43,23.94
LUCKNOW,25-11-2025 00:00,26-11-2025 00:00,118.95,179.48,42.56,5.64,0.45,25.18
LUCKNOW,26-11-2025 00:00,27-11-2025 00:00,105.82,174.47,44.19,7.13,0.55,25.4
LUCKNOW,27-11-2025 00:00,28-11-2025 00:00,110.7,159.92,44.65,8.58,0.5,25.36
LUCKNOW,28-11-2025 00:00,29-11-2025 00:00,74.91,118.28,41.38,6.4,0.5,25.32
LUCKNOW,29-11-2025 00:00,30-11-2025 00:00,66.7,104.35,42.55,5.92,0.53,25.43
LUCKNOW,30-11-2025 00:00,01-12-2025 00:00,73.72,154.52,40.4,6.34,0.59,25.38
LUCKNOW,01-12-2025 00:00,02-12-2025 00:00,78.83,164.46,41.18,6.73,0.47,25.52
LUCKNOW,02-12-2025 00:00,03-12-2025 00:00,104.97,175.89,41.14,6.78,0.51,25.49
LUCKNOW,03-12-2025 00:00,04-12-2025 00:00,120.52,207.91,46.76,5.62,0.43,25.6
LUCKNOW,04-12-2025 00:00,05-12-2025 00:00,80.49,151.52,39.39,6.66,0.54,23.71
LUCKNOW,05-12-2025 00:00,06-12-2025 00:00,84.07,152.34,38.27,8.07,0.51,25.48
LUCKNOW,06-12-2025 00:00,07-12-2025 00:00,122.31,201.45,43.12,8.66,0.65,25.37
LUCKNOW,07-12-2025 00:00,08-12-2025 00:00,114.54,197.95,42.39,8.56,0.62,25.35
LUCKNOW,08-12-2025 00:00,09-12-2025 00:00,106.87,183.82,41.05,8.46,0.59,25.47
LUCKNOW,09-12-2025 00:00,10-12-2025 00:00,86.43,152.93,40.99,7.94,0.64,25.18
